mmsdm_month,quarter,tranche,contract_id,version_no,interconnector_id,from_region,units_offered,units_sold,clearing_price,reserve_price
2023-03,C2025Q2,T04,C2025Q2T04,1,V-SA,VIC1,132,73,13942.5,0.0
2023-03,C2025Q2,T04,C2025Q2T04,1,VIC1-NSW1,NSW1,146,108,1310.4,0.0
2023-03,C2025Q2,T04,C2025Q2T04,1,VIC1-NSW1,VIC1,180,125,20374.75,0.0
2023-03,C2025Q3,T03,C2025Q3T03,1,NSW1-QLD1,NSW1,45,45,8030.0,0.0
2023-03,C2025Q3,T03,C2025Q3T03,1,NSW1-QLD1,QLD1,105,100,24448.34,0.0
2023-03,C2025Q3,T03,C2025Q3T03,1,V-SA,SA1,88,64,4505.0,0.0
2023-03,C2025Q3,T03,C2025Q3T03,1,V-SA,VIC1,111,73,13800.8,0.0
2023-03,C2025Q3,T03,C2025Q3T03,1,VIC1-NSW1,NSW1,164,108,1324.8,0.0
2023-03,C2025Q3,T03,C2025Q3T03,1,VIC1-NSW1,VIC1,190,125,19106.09,0.0
2023-03,C2025Q4,T02,C2025Q4T02,1,NSW1-QLD1,NSW1,45,45,8832.0,0.0
2023-03,C2025Q4,T02,C2025Q4T02,1,NSW1-QLD1,QLD1,114,100,14230.56,0.0
2023-03,C2025Q4,T02,C2025Q4T02,1,V-SA,SA1,77,64,4246.14,0.0
2023-03,C2025Q4,T02,C2025Q4T02,1,V-SA,VIC1,89,73,13248.0,0.0
2023-03,C2025Q4,T02,C2025Q4T02,1,VIC1-NSW1,NSW1,108,108,993.6,0.0
2023-03,C2025Q4,T02,C2025Q4T02,1,VIC1-NSW1,VIC1,160,125,17001.59,0.0
2023-03,C2026Q1,T01,C2026Q1T01,1,NSW1-QLD1,NSW1,45,45,14040.0,0.0
2023-03,C2026Q1,T01,C2026Q1T01,1,NSW1-QLD1,QLD1,100,100,17000.34,0.0
2023-03,C2026Q1,T01,C2026Q1T01,1,V-SA,SA1,64,64,5009.0,0.0
2023-03,C2026Q1,T01,C2026Q1T01,1,V-SA,VIC1,73,73,25920.0,0.0
2023-03,C2026Q1,T01,C2026Q1T01,1,VIC1-NSW1,NSW1,108,108,3510.0,0.0
2023-03,C2026Q1,T01,C2026Q1T01,1,VIC1-NSW1,VIC1,125,125,22226.4,0.0
