Unnamed: 0,VIC1-NSW1:VIC1,C2027Q3,3.0,18303.0,152.0,125.0,0.822368,19770.13,fill_rate_based_v1,63.71,75.33,HOLD,0.416,1467.13,8.02,0.27,0.51,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,timestamp,product_id,quarter,tranche,market_price_aud,units_offered,units_sold,fill_rate,fair_value_aud,fair_value_model,fill_rate_percentile,volume_percentile,recommendation,confidence,spread_aud,spread_pct,fill_rate_signal,volume_signal,realized_price_24h,realized_price_7d,realized_price_quarter_end,markout_24h_pct,markout_7d_pct,recommendation_correct_24h,recommendation_correct_7d
2026-07-11T09:26:38.918091Z,V-SA:VIC1,C2027Q3,4.0,10753.0,75.0,73.0,0.973333,11585.16,fill_rate_based_v1,66.22,62.5,HOLD,0.434,832.16,7.74,0.32,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-11T09:26:38.929753Z,VIC1-NSW1:NSW1,C2027Q3,4.0,2989.18,93.0,93.0,1.0,3234.79,fill_rate_based_v1,66.67,65.5,HOLD,0.445,245.61,8.22,0.33,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-11T09:26:38.941244Z,VIC1-NSW1:VIC1,C2027Q3,4.0,16472.7,145.0,120.0,0.827586,17779.63,fill_rate_based_v1,63.79,74.17,HOLD,0.415,1306.93,7.93,0.28,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-11T09:26:38.956926Z,NSW1-QLD1:NSW1,C2027Q3,4.0,4496.2,62.0,62.0,1.0,4842.41,fill_rate_based_v1,66.67,60.33,HOLD,0.437,346.21,7.7,0.33,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-11T09:26:38.968272Z,NSW1-QLD1:QLD1,C2027Q3,4.0,29350.32,133.0,108.0,0.81203,31589.81,fill_rate_based_v1,63.53,72.17,HOLD,0.409,2239.49,7.63,0.27,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-11T09:26:38.984615Z,V-SA:SA1,C2027Q3,4.0,4753.0,64.0,64.0,1.0,5120.57,fill_rate_based_v1,66.67,60.67,HOLD,0.438,367.57,7.73,0.33,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-11T09:26:38.996512Z,V-SA:VIC1,C2027Q3,4.0,10753.0,75.0,73.0,0.973333,11585.16,fill_rate_based_v1,66.22,62.5,HOLD,0.434,832.16,7.74,0.32,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-11T09:26:39.008515Z,VIC1-NSW1:NSW1,C2027Q3,4.0,2989.18,93.0,93.0,1.0,3234.79,fill_rate_based_v1,66.67,65.5,HOLD,0.445,245.61,8.22,0.33,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-11T09:26:39.020063Z,VIC1-NSW1:VIC1,C2027Q3,4.0,16472.7,145.0,120.0,0.827586,17779.63,fill_rate_based_v1,63.79,74.17,HOLD,0.415,1306.93,7.93,0.28,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-11T09:26:39.032455Z,NSW1-QLD1:NSW1,C2027Q3,4.0,4496.2,62.0,62.0,1.0,4842.41,fill_rate_based_v1,66.67,60.33,HOLD,0.437,346.21,7.7,0.33,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
