contract_id,interconnector_id,from_region,mmsdm_month,quarter,tranche,version_no,units_offered,units_sold,clearing_price,reserve_price
C2018Q3T12,NSW1-QLD1,NSW1,2021-02,C2018Q3,T12,7,55,55,411.27,0.0
C2018Q3T12,NSW1-QLD1,QLD1,2021-02,C2018Q3,T12,7,100,100,8832.0,0.0
C2018Q3T12,V-SA,SA1,2021-02,C2018Q3,T12,7,66,66,3224.84,0.0
C2018Q3T12,V-SA,VIC1,2021-02,C2018Q3,T12,7,77,77,2570.0,0.0
C2018Q3T12,VIC1-NSW1,NSW1,2021-02,C2018Q3,T12,7,112,112,2348.45,0.0
C2018Q3T12,VIC1-NSW1,VIC1,2021-02,C2018Q3,T12,7,125,125,3627.0,0.0
C2018Q4T11,NSW1-QLD1,NSW1,2021-02,C2018Q4,T11,7,45,45,1290.0,0.0
C2018Q4T11,NSW1-QLD1,QLD1,2021-02,C2018Q4,T11,7,100,100,6523.0,0.0
C2018Q4T11,V-SA,SA1,2021-02,C2018Q4,T11,7,64,64,3474.07,0.0
C2018Q4T11,V-SA,VIC1,2021-02,C2018Q4,T11,7,73,73,3201.0,0.0
C2018Q4T11,VIC1-NSW1,NSW1,2021-02,C2018Q4,T11,7,108,108,2500.0,0.0
C2018Q4T11,VIC1-NSW1,VIC1,2021-02,C2018Q4,T11,7,125,125,4011.0,0.0
C2018Q4T12,NSW1-QLD1,NSW1,2021-02,C2018Q4,T12,12,55,55,666.66,0.0
C2018Q4T12,NSW1-QLD1,QLD1,2021-02,C2018Q4,T12,12,100,100,7001.9,0.0
C2018Q4T12,V-SA,SA1,2021-02,C2018Q4,T12,12,66,66,3446.0,0.0
C2018Q4T12,V-SA,VIC1,2021-02,C2018Q4,T12,12,77,77,2501.55,0.0
C2018Q4T12,VIC1-NSW1,NSW1,2021-02,C2018Q4,T12,12,112,112,2030.88,0.0
C2018Q4T12,VIC1-NSW1,VIC1,2021-02,C2018Q4,T12,12,125,125,5125.0,0.0
C2019Q1T10,NSW1-QLD1,NSW1,2021-02,C2019Q1,T10,7,45,45,4390.0,0.0
C2019Q1T10,NSW1-QLD1,QLD1,2021-02,C2019Q1,T10,7,100,100,10750.0,0.0
C2019Q1T10,V-SA,SA1,2021-02,C2019Q1,T10,7,64,64,5676.98,0.0
C2019Q1T10,V-SA,VIC1,2021-02,C2019Q1,T10,7,73,73,7940.0,0.0
C2019Q1T10,VIC1-NSW1,NSW1,2021-02,C2019Q1,T10,7,108,108,7011.88,0.0
C2019Q1T10,VIC1-NSW1,VIC1,2021-02,C2019Q1,T10,7,125,125,5148.0,0.0
C2019Q1T11,NSW1-QLD1,NSW1,2021-02,C2019Q1,T11,12,45,45,2567.37,0.0
C2019Q1T11,NSW1-QLD1,QLD1,2021-02,C2019Q1,T11,12,100,100,13812.0,0.0
C2019Q1T11,V-SA,SA1,2021-02,C2019Q1,T11,12,64,64,4997.86,0.0
C2019Q1T11,V-SA,VIC1,2021-02,C2019Q1,T11,12,73,73,6071.0,0.0
C2019Q1T11,VIC1-NSW1,NSW1,2021-02,C2019Q1,T11,12,108,108,7011.0,0.0
C2019Q1T11,VIC1-NSW1,VIC1,2021-02,C2019Q1,T11,12,125,125,6012.0,0.0
C2019Q1T12,NSW1-QLD1,NSW1,2021-09,C2019Q1,T12,14,55,55,2501.98,0.0
C2019Q1T12,NSW1-QLD1,QLD1,2021-09,C2019Q1,T12,14,100,100,12750.0,0.0
C2019Q1T12,V-SA,SA1,2021-09,C2019Q1,T12,14,66,66,4536.0,0.0
C2019Q1T12,V-SA,VIC1,2021-09,C2019Q1,T12,14,77,77,7205.89,0.0
C2019Q1T12,VIC1-NSW1,NSW1,2021-09,C2019Q1,T12,14,112,112,6500.0,0.0
C2019Q1T12,VIC1-NSW1,VIC1,2021-09,C2019Q1,T12,14,125,125,4999.37,0.0
C2019Q2T09,NSW1-QLD1,NSW1,2021-02,C2019Q2,T09,7,45,45,459.0,0.0
C2019Q2T09,NSW1-QLD1,QLD1,2021-02,C2019Q2,T09,7,100,100,10326.0,0.0
C2019Q2T09,V-SA,SA1,2021-02,C2019Q2,T09,7,64,64,5635.0,0.0
C2019Q2T09,V-SA,VIC1,2021-02,C2019Q2,T09,7,73,73,3049.0,0.0
C2019Q2T09,VIC1-NSW1,NSW1,2021-02,C2019Q2,T09,7,108,108,2311.0,0.0
C2019Q2T09,VIC1-NSW1,VIC1,2021-02,C2019Q2,T09,7,125,125,3374.6,0.0
C2019Q2T10,NSW1-QLD1,NSW1,2021-02,C2019Q2,T10,12,45,45,393.0,0.0
C2019Q2T10,NSW1-QLD1,QLD1,2021-02,C2019Q2,T10,12,100,100,12500.0,0.0
C2019Q2T10,V-SA,SA1,2021-02,C2019Q2,T10,12,64,64,5030.55,0.0
C2019Q2T10,V-SA,VIC1,2021-02,C2019Q2,T10,12,73,73,2439.0,0.0
C2019Q2T10,VIC1-NSW1,NSW1,2021-02,C2019Q2,T10,12,108,108,2926.9,0.0
C2019Q2T10,VIC1-NSW1,VIC1,2021-02,C2019Q2,T10,12,125,125,4012.0,0.0
C2019Q2T11,NSW1-QLD1,NSW1,2021-09,C2019Q2,T11,14,45,45,283.0,0.0
C2019Q2T11,NSW1-QLD1,QLD1,2021-09,C2019Q2,T11,14,100,100,12352.0,0.0
C2019Q2T11,V-SA,SA1,2021-09,C2019Q2,T11,14,64,64,2694.0,0.0
C2019Q2T11,V-SA,VIC1,2021-09,C2019Q2,T11,14,73,73,2135.0,0.0
C2019Q2T11,VIC1-NSW1,NSW1,2021-09,C2019Q2,T11,14,108,108,3015.0,0.0
C2019Q2T11,VIC1-NSW1,VIC1,2021-09,C2019Q2,T11,14,125,125,3851.52,0.0
C2019Q2T12,NSW1-QLD1,NSW1,2021-03,C2019Q2,T12,26,55,55,184.0,0.0
C2019Q2T12,NSW1-QLD1,QLD1,2021-03,C2019Q2,T12,26,100,100,12329.0,0.0
C2019Q2T12,V-SA,SA1,2021-03,C2019Q2,T12,26,66,66,2184.0,0.0
C2019Q2T12,V-SA,VIC1,2021-03,C2019Q2,T12,26,77,77,2600.68,0.0
C2019Q2T12,VIC1-NSW1,NSW1,2021-03,C2019Q2,T12,26,112,112,3489.0,0.0
C2019Q2T12,VIC1-NSW1,VIC1,2021-03,C2019Q2,T12,26,125,125,3500.94,0.0
C2019Q3T08,NSW1-QLD1,NSW1,2021-02,C2019Q3,T08,7,45,45,773.0,0.0
C2019Q3T08,NSW1-QLD1,QLD1,2021-02,C2019Q3,T08,7,100,100,11620.0,0.0
C2019Q3T08,V-SA,SA1,2021-02,C2019Q3,T08,7,64,64,6611.0,0.0
C2019Q3T08,V-SA,VIC1,2021-02,C2019Q3,T08,7,73,73,3268.94,0.0
C2019Q3T08,VIC1-NSW1,NSW1,2021-02,C2019Q3,T08,7,108,108,2711.0,0.0
C2019Q3T08,VIC1-NSW1,VIC1,2021-02,C2019Q3,T08,7,125,125,3815.0,0.0
C2019Q3T09,NSW1-QLD1,NSW1,2021-02,C2019Q3,T09,12,45,45,397.0,0.0
C2019Q3T09,NSW1-QLD1,QLD1,2021-02,C2019Q3,T09,12,100,100,11620.0,0.0
C2019Q3T09,V-SA,SA1,2021-02,C2019Q3,T09,12,64,64,7933.0,0.0
C2019Q3T09,V-SA,VIC1,2021-02,C2019Q3,T09,12,73,73,2180.0,0.0
C2019Q3T09,VIC1-NSW1,NSW1,2021-02,C2019Q3,T09,12,108,108,2993.98,0.0
C2019Q3T09,VIC1-NSW1,VIC1,2021-02,C2019Q3,T09,12,125,125,5012.0,0.0
C2019Q3T10,NSW1-QLD1,NSW1,2021-09,C2019Q3,T10,14,45,45,420.0,0.0
C2019Q3T10,NSW1-QLD1,QLD1,2021-09,C2019Q3,T10,14,100,100,11001.98,0.0
C2019Q3T10,V-SA,SA1,2021-09,C2019Q3,T10,14,64,64,5505.55,0.0
C2019Q3T10,V-SA,VIC1,2021-09,C2019Q3,T10,14,73,73,1930.0,0.0
C2019Q3T10,VIC1-NSW1,NSW1,2021-09,C2019Q3,T10,14,108,108,3015.0,0.0
C2019Q3T10,VIC1-NSW1,VIC1,2021-09,C2019Q3,T10,14,125,125,5213.0,0.0
C2019Q3T11,NSW1-QLD1,NSW1,2021-03,C2019Q3,T11,26,45,45,395.0,0.0
C2019Q3T11,NSW1-QLD1,QLD1,2021-03,C2019Q3,T11,26,100,100,11758.0,0.0
C2019Q3T11,V-SA,SA1,2021-03,C2019Q3,T11,26,64,64,5000.0,0.0
C2019Q3T11,V-SA,VIC1,2021-03,C2019Q3,T11,26,73,73,1447.5,0.0
C2019Q3T11,VIC1-NSW1,NSW1,2021-03,C2019Q3,T11,26,108,108,3075.3,0.0
C2019Q3T11,VIC1-NSW1,VIC1,2021-03,C2019Q3,T11,26,125,125,4344.0,0.0
C2019Q3T12,NSW1-QLD1,NSW1,2021-02,C2019Q3,T12,29,55,55,450.0,0.0
C2019Q3T12,NSW1-QLD1,QLD1,2021-02,C2019Q3,T12,29,100,100,9130.0,0.0
C2019Q3T12,V-SA,SA1,2021-02,C2019Q3,T12,29,66,66,5699.15,0.0
C2019Q3T12,V-SA,VIC1,2021-02,C2019Q3,T12,29,77,77,1744.0,0.0
C2019Q3T12,VIC1-NSW1,NSW1,2021-02,C2019Q3,T12,29,112,112,4050.0,0.0
C2019Q3T12,VIC1-NSW1,VIC1,2021-02,C2019Q3,T12,29,125,125,4600.0,0.0
C2019Q4T07,NSW1-QLD1,NSW1,2021-02,C2019Q4,T07,7,45,45,1500.0,0.0
C2019Q4T07,NSW1-QLD1,QLD1,2021-02,C2019Q4,T07,7,100,100,6967.0,0.0
C2019Q4T07,V-SA,SA1,2021-02,C2019Q4,T07,7,64,64,6511.0,0.0
C2019Q4T07,V-SA,VIC1,2021-02,C2019Q4,T07,7,73,73,3860.0,0.0
C2019Q4T07,VIC1-NSW1,NSW1,2021-02,C2019Q4,T07,7,108,108,2962.49,0.0
C2019Q4T07,VIC1-NSW1,VIC1,2021-02,C2019Q4,T07,7,125,125,3812.0,0.0
C2019Q4T08,NSW1-QLD1,NSW1,2021-02,C2019Q4,T08,12,45,45,883.0,0.0
C2019Q4T08,NSW1-QLD1,QLD1,2021-02,C2019Q4,T08,12,100,100,7852.0,0.0
C2019Q4T08,V-SA,SA1,2021-02,C2019Q4,T08,12,64,64,6511.0,0.0
C2019Q4T08,V-SA,VIC1,2021-02,C2019Q4,T08,12,73,73,2531.0,0.0
C2019Q4T08,VIC1-NSW1,NSW1,2021-02,C2019Q4,T08,12,108,108,2946.01,0.0
C2019Q4T08,VIC1-NSW1,VIC1,2021-02,C2019Q4,T08,12,125,125,5012.0,0.0
C2019Q4T09,NSW1-QLD1,NSW1,2021-09,C2019Q4,T09,14,45,45,1001.43,0.0
C2019Q4T09,NSW1-QLD1,QLD1,2021-09,C2019Q4,T09,14,100,100,6500.0,0.0
C2019Q4T09,V-SA,SA1,2021-09,C2019Q4,T09,14,64,64,4858.0,0.0
C2019Q4T09,V-SA,VIC1,2021-09,C2019Q4,T09,14,73,73,1911.0,0.0
C2019Q4T09,VIC1-NSW1,NSW1,2021-09,C2019Q4,T09,14,108,108,3001.85,0.0
C2019Q4T09,VIC1-NSW1,VIC1,2021-09,C2019Q4,T09,14,125,125,4230.0,0.0
C2019Q4T10,NSW1-QLD1,NSW1,2021-03,C2019Q4,T10,26,45,45,675.0,0.0
C2019Q4T10,NSW1-QLD1,QLD1,2021-03,C2019Q4,T10,26,100,100,8937.79,0.0
C2019Q4T10,V-SA,SA1,2021-03,C2019Q4,T10,26,64,64,4416.0,0.0
C2019Q4T10,V-SA,VIC1,2021-03,C2019Q4,T10,26,73,73,1600.0,0.0
C2019Q4T10,VIC1-NSW1,NSW1,2021-03,C2019Q4,T10,26,108,108,3350.0,0.0
C2019Q4T10,VIC1-NSW1,VIC1,2021-03,C2019Q4,T10,26,125,125,5203.0,0.0
C2019Q4T11,NSW1-QLD1,NSW1,2021-02,C2019Q4,T11,29,45,45,557.0,0.0
C2019Q4T11,NSW1-QLD1,QLD1,2021-02,C2019Q4,T11,29,100,100,9779.99,0.0
C2019Q4T11,V-SA,SA1,2021-02,C2019Q4,T11,29,64,64,5000.0,0.0
C2019Q4T11,V-SA,VIC1,2021-02,C2019Q4,T11,29,73,73,1518.6,0.0
C2019Q4T11,VIC1-NSW1,NSW1,2021-02,C2019Q4,T11,29,108,108,3950.0,0.0
C2019Q4T11,VIC1-NSW1,VIC1,2021-02,C2019Q4,T11,29,125,125,4850.0,0.0
C2019Q4T12,NSW1-QLD1,NSW1,2022-05,C2019Q4,T12,13,55,55,600.0,0.0
C2019Q4T12,NSW1-QLD1,QLD1,2022-05,C2019Q4,T12,13,100,100,14748.0,0.0
C2019Q4T12,V-SA,SA1,2022-05,C2019Q4,T12,13,66,66,6125.0,0.0
C2019Q4T12,V-SA,VIC1,2022-05,C2019Q4,T12,13,77,77,1905.0,0.0
C2019Q4T12,VIC1-NSW1,NSW1,2022-05,C2019Q4,T12,13,112,112,3975.91,0.0
C2019Q4T12,VIC1-NSW1,VIC1,2022-05,C2019Q4,T12,13,125,125,4978.0,0.0
C2020Q1T06,NSW1-QLD1,NSW1,2021-02,C2020Q1,T06,7,45,45,5442.0,0.0
C2020Q1T06,NSW1-QLD1,QLD1,2021-02,C2020Q1,T06,7,100,100,7975.0,0.0
C2020Q1T06,V-SA,SA1,2021-02,C2020Q1,T06,7,64,64,6783.42,0.0
C2020Q1T06,V-SA,VIC1,2021-02,C2020Q1,T06,7,73,73,10386.5,0.0
C2020Q1T06,VIC1-NSW1,NSW1,2021-02,C2020Q1,T06,7,108,108,4888.0,0.0
C2020Q1T06,VIC1-NSW1,VIC1,2021-02,C2020Q1,T06,7,125,125,5023.0,0.0
C2020Q1T07,NSW1-QLD1,NSW1,2021-02,C2020Q1,T07,12,45,45,4354.0,0.0
C2020Q1T07,NSW1-QLD1,QLD1,2021-02,C2020Q1,T07,12,100,100,9570.0,0.0
C2020Q1T07,V-SA,SA1,2021-02,C2020Q1,T07,12,64,64,8140.0,0.0
C2020Q1T07,V-SA,VIC1,2021-02,C2020Q1,T07,12,73,73,7113.0,0.0
C2020Q1T07,VIC1-NSW1,NSW1,2021-02,C2020Q1,T07,12,108,108,5011.0,0.0
C2020Q1T07,VIC1-NSW1,VIC1,2021-02,C2020Q1,T07,12,125,125,6028.0,0.0
C2020Q1T08,NSW1-QLD1,NSW1,2021-09,C2020Q1,T08,14,45,45,4354.0,0.0
C2020Q1T08,NSW1-QLD1,QLD1,2021-09,C2020Q1,T08,14,100,100,9078.0,0.0
C2020Q1T08,V-SA,SA1,2021-09,C2020Q1,T08,14,64,64,4116.22,0.0
C2020Q1T08,V-SA,VIC1,2021-09,C2020Q1,T08,14,73,73,7113.0,0.0
C2020Q1T08,VIC1-NSW1,NSW1,2021-09,C2020Q1,T08,14,108,108,3910.0,0.0
C2020Q1T08,VIC1-NSW1,VIC1,2021-09,C2020Q1,T08,14,125,125,4270.0,0.0
C2020Q1T09,NSW1-QLD1,NSW1,2021-03,C2020Q1,T09,26,45,45,2516.0,0.0
C2020Q1T09,NSW1-QLD1,QLD1,2021-03,C2020Q1,T09,26,100,100,12895.0,0.0
C2020Q1T09,V-SA,SA1,2021-03,C2020Q1,T09,26,64,64,4611.0,0.0
C2020Q1T09,V-SA,VIC1,2021-03,C2020Q1,T09,26,73,73,6231.9,0.0
C2020Q1T09,VIC1-NSW1,NSW1,2021-03,C2020Q1,T09,26,108,108,6750.0,0.0
C2020Q1T09,VIC1-NSW1,VIC1,2021-03,C2020Q1,T09,26,125,125,4822.4,0.0
C2020Q1T10,NSW1-QLD1,NSW1,2021-02,C2020Q1,T10,29,45,45,2375.0,0.0
C2020Q1T10,NSW1-QLD1,QLD1,2021-02,C2020Q1,T10,29,100,100,14829.25,0.0
C2020Q1T10,V-SA,SA1,2021-02,C2020Q1,T10,29,64,64,4400.78,0.0
C2020Q1T10,V-SA,VIC1,2021-02,C2020Q1,T10,29,73,73,4985.52,0.0
C2020Q1T10,VIC1-NSW1,NSW1,2021-02,C2020Q1,T10,29,108,108,7928.0,0.0
C2020Q1T10,VIC1-NSW1,VIC1,2021-02,C2020Q1,T10,29,125,125,4855.0,0.0
C2020Q1T11,NSW1-QLD1,NSW1,2022-05,C2020Q1,T11,13,45,45,3050.0,0.0
C2020Q1T11,NSW1-QLD1,QLD1,2022-05,C2020Q1,T11,13,100,100,16005.0,0.0
C2020Q1T11,V-SA,SA1,2022-05,C2020Q1,T11,13,64,64,5204.0,0.0
C2020Q1T11,V-SA,VIC1,2022-05,C2020Q1,T11,13,73,73,7200.0,0.0
C2020Q1T11,VIC1-NSW1,NSW1,2022-05,C2020Q1,T11,13,108,108,14270.4,0.0
C2020Q1T11,VIC1-NSW1,VIC1,2022-05,C2020Q1,T11,13,125,125,5004.0,0.0
C2020Q1T12,NSW1-QLD1,NSW1,2022-05,C2020Q1,T12,33,147,55,2184.0,0.0
C2020Q1T12,NSW1-QLD1,QLD1,2022-05,C2020Q1,T12,33,315,111,13000.0,0.0
C2020Q1T12,V-SA,SA1,2022-05,C2020Q1,T12,33,93,66,8099.0,0.0
C2020Q1T12,V-SA,VIC1,2022-05,C2020Q1,T12,33,139,78,5500.0,0.0
C2020Q1T12,VIC1-NSW1,NSW1,2022-05,C2020Q1,T12,33,280,138,10576.0,0.0
C2020Q1T12,VIC1-NSW1,VIC1,2022-05,C2020Q1,T12,33,432,125,3600.0,0.0
C2020Q2T05,NSW1-QLD1,NSW1,2021-02,C2020Q2,T05,7,45,45,915.0,0.0
C2020Q2T05,NSW1-QLD1,QLD1,2021-02,C2020Q2,T05,7,100,100,9777.0,0.0
C2020Q2T05,V-SA,SA1,2021-02,C2020Q2,T05,7,64,64,5494.06,0.0
C2020Q2T05,V-SA,VIC1,2021-02,C2020Q2,T05,7,73,73,3386.0,0.0
C2020Q2T05,VIC1-NSW1,NSW1,2021-02,C2020Q2,T05,7,108,108,2629.97,0.0
C2020Q2T05,VIC1-NSW1,VIC1,2021-02,C2020Q2,T05,7,125,125,3958.2,0.0
C2020Q2T06,NSW1-QLD1,NSW1,2021-02,C2020Q2,T06,12,45,45,425.72,0.0
C2020Q2T06,NSW1-QLD1,QLD1,2021-02,C2020Q2,T06,12,100,100,10333.0,0.0
C2020Q2T06,V-SA,SA1,2021-02,C2020Q2,T06,12,64,64,5494.0,0.0
C2020Q2T06,V-SA,VIC1,2021-02,C2020Q2,T06,12,73,73,2235.02,0.0
C2020Q2T06,VIC1-NSW1,NSW1,2021-02,C2020Q2,T06,12,108,108,2630.0,0.0
C2020Q2T06,VIC1-NSW1,VIC1,2021-02,C2020Q2,T06,12,125,125,4511.0,0.0
C2020Q2T07,NSW1-QLD1,NSW1,2021-09,C2020Q2,T07,14,45,45,381.0,0.0
C2020Q2T07,NSW1-QLD1,QLD1,2021-09,C2020Q2,T07,14,100,100,9279.0,0.0
C2020Q2T07,V-SA,SA1,2021-09,C2020Q2,T07,14,64,64,4368.0,0.0
C2020Q2T07,V-SA,VIC1,2021-09,C2020Q2,T07,14,73,73,1768.0,0.0
C2020Q2T07,VIC1-NSW1,NSW1,2021-09,C2020Q2,T07,14,108,108,2175.0,0.0
C2020Q2T07,VIC1-NSW1,VIC1,2021-09,C2020Q2,T07,14,125,125,4111.0,0.0
C2020Q2T08,NSW1-QLD1,NSW1,2021-03,C2020Q2,T08,26,45,45,240.0,0.0
C2020Q2T08,NSW1-QLD1,QLD1,2021-03,C2020Q2,T08,26,100,100,10434.0,0.0
C2020Q2T08,V-SA,SA1,2021-03,C2020Q2,T08,26,64,64,4000.0,0.0
C2020Q2T08,V-SA,VIC1,2021-03,C2020Q2,T08,26,73,73,1811.0,0.0
C2020Q2T08,VIC1-NSW1,NSW1,2021-03,C2020Q2,T08,26,108,108,1638.0,0.0
C2020Q2T08,VIC1-NSW1,VIC1,2021-03,C2020Q2,T08,26,125,125,4175.0,0.0
C2020Q2T09,NSW1-QLD1,NSW1,2021-02,C2020Q2,T09,29,45,45,201.0,0.0
C2020Q2T09,NSW1-QLD1,QLD1,2021-02,C2020Q2,T09,29,100,100,12000.0,0.0
C2020Q2T09,V-SA,SA1,2021-02,C2020Q2,T09,29,64,64,5000.0,0.0
C2020Q2T09,V-SA,VIC1,2021-02,C2020Q2,T09,29,73,73,1341.01,0.0
C2020Q2T09,VIC1-NSW1,NSW1,2021-02,C2020Q2,T09,29,108,108,1998.0,0.0
C2020Q2T09,VIC1-NSW1,VIC1,2021-02,C2020Q2,T09,29,125,125,4201.0,0.0
C2020Q2T10,NSW1-QLD1,NSW1,2022-05,C2020Q2,T10,13,45,45,226.0,0.0
C2020Q2T10,NSW1-QLD1,QLD1,2022-05,C2020Q2,T10,13,100,100,14479.92,0.0
C2020Q2T10,V-SA,SA1,2022-05,C2020Q2,T10,13,64,64,5044.0,0.0
C2020Q2T10,V-SA,VIC1,2022-05,C2020Q2,T10,13,73,73,1273.96,0.0
C2020Q2T10,VIC1-NSW1,NSW1,2022-05,C2020Q2,T10,13,108,108,2500.15,0.0
C2020Q2T10,VIC1-NSW1,VIC1,2022-05,C2020Q2,T10,13,125,125,3999.8,0.0
C2020Q2T11,NSW1-QLD1,NSW1,2022-05,C2020Q2,T11,33,112,45,207.96,0.0
C2020Q2T11,NSW1-QLD1,QLD1,2022-05,C2020Q2,T11,33,248,105,14200.0,0.0
C2020Q2T11,V-SA,SA1,2022-05,C2020Q2,T11,33,74,64,10088.0,0.0
C2020Q2T11,V-SA,VIC1,2022-05,C2020Q2,T11,33,185,73,1208.95,0.0
C2020Q2T11,VIC1-NSW1,NSW1,2022-05,C2020Q2,T11,33,211,108,2839.0,0.0
C2020Q2T11,VIC1-NSW1,VIC1,2022-05,C2020Q2,T11,33,297,125,2807.0,0.0
C2020Q2T12,NSW1-QLD1,NSW1,2022-05,C2020Q2,T12,45,90,55,174.14,0.0
C2020Q2T12,NSW1-QLD1,QLD1,2022-05,C2020Q2,T12,45,230,107,13890.24,0.0
C2020Q2T12,V-SA,SA1,2022-05,C2020Q2,T12,45,96,66,10592.4,0.0
C2020Q2T12,V-SA,VIC1,2022-05,C2020Q2,T12,45,177,77,1250.0,0.0
C2020Q2T12,VIC1-NSW1,NSW1,2022-05,C2020Q2,T12,45,286,132,1482.0,0.0
C2020Q2T12,VIC1-NSW1,VIC1,2022-05,C2020Q2,T12,45,335,155,5865.0,0.0
C2020Q3T04,NSW1-QLD1,NSW1,2021-02,C2020Q3,T04,7,45,45,915.0,0.0
C2020Q3T04,NSW1-QLD1,QLD1,2021-02,C2020Q3,T04,7,100,100,10395.0,0.0
C2020Q3T04,V-SA,SA1,2021-02,C2020Q3,T04,7,64,64,5635.0,0.0
C2020Q3T04,V-SA,VIC1,2021-02,C2020Q3,T04,7,73,73,3560.0,0.0
C2020Q3T04,VIC1-NSW1,NSW1,2021-02,C2020Q3,T04,7,108,108,2208.0,0.0
C2020Q3T04,VIC1-NSW1,VIC1,2021-02,C2020Q3,T04,7,125,125,4384.0,0.0
C2020Q3T05,NSW1-QLD1,NSW1,2021-02,C2020Q3,T05,12,45,45,426.99,0.0
C2020Q3T05,NSW1-QLD1,QLD1,2021-02,C2020Q3,T05,12,100,100,10055.0,0.0
C2020Q3T05,V-SA,SA1,2021-02,C2020Q3,T05,12,64,64,5635.0,0.0
C2020Q3T05,V-SA,VIC1,2021-02,C2020Q3,T05,12,73,73,2286.72,0.0
C2020Q3T05,VIC1-NSW1,NSW1,2021-02,C2020Q3,T05,12,108,108,2025.0,0.0
C2020Q3T05,VIC1-NSW1,VIC1,2021-02,C2020Q3,T05,12,125,125,5052.0,0.0
C2020Q3T06,NSW1-QLD1,NSW1,2021-09,C2020Q3,T06,14,45,45,366.0,0.0
C2020Q3T06,NSW1-QLD1,QLD1,2021-09,C2020Q3,T06,14,100,100,8942.0,0.0
C2020Q3T06,V-SA,SA1,2021-09,C2020Q3,T06,14,64,64,4933.0,0.0
C2020Q3T06,V-SA,VIC1,2021-09,C2020Q3,T06,14,73,73,1730.0,0.0
C2020Q3T06,VIC1-NSW1,NSW1,2021-09,C2020Q3,T06,14,108,108,1975.0,0.0
C2020Q3T06,VIC1-NSW1,VIC1,2021-09,C2020Q3,T06,14,125,125,5382.0,0.0
C2020Q3T07,NSW1-QLD1,NSW1,2021-03,C2020Q3,T07,26,45,45,281.0,0.0
C2020Q3T07,NSW1-QLD1,QLD1,2021-03,C2020Q3,T07,26,100,100,10730.4,0.0
C2020Q3T07,V-SA,SA1,2021-03,C2020Q3,T07,26,64,64,4416.0,0.0
C2020Q3T07,V-SA,VIC1,2021-03,C2020Q3,T07,26,73,73,1557.0,0.0
C2020Q3T07,VIC1-NSW1,NSW1,2021-03,C2020Q3,T07,26,108,108,1656.0,0.0
C2020Q3T07,VIC1-NSW1,VIC1,2021-03,C2020Q3,T07,26,125,125,5166.72,0.0
C2020Q3T08,NSW1-QLD1,NSW1,2021-02,C2020Q3,T08,29,45,45,203.0,0.0
C2020Q3T08,NSW1-QLD1,QLD1,2021-02,C2020Q3,T08,29,100,100,11132.0,0.0
C2020Q3T08,V-SA,SA1,2021-02,C2020Q3,T08,29,64,64,6762.0,0.0
C2020Q3T08,V-SA,VIC1,2021-02,C2020Q3,T08,29,73,73,950.0,0.0
C2020Q3T08,VIC1-NSW1,NSW1,2021-02,C2020Q3,T08,29,108,108,1750.25,0.0
C2020Q3T08,VIC1-NSW1,VIC1,2021-02,C2020Q3,T08,29,125,125,5166.72,0.0
C2020Q3T09,NSW1-QLD1,NSW1,2022-05,C2020Q3,T09,13,45,45,254.0,0.0
C2020Q3T09,NSW1-QLD1,QLD1,2022-05,C2020Q3,T09,13,100,100,13976.64,0.0
C2020Q3T09,V-SA,SA1,2022-05,C2020Q3,T09,13,64,64,9251.0,0.0
C2020Q3T09,V-SA,VIC1,2022-05,C2020Q3,T09,13,73,73,1092.5,0.0
C2020Q3T09,VIC1-NSW1,NSW1,2022-05,C2020Q3,T09,13,108,108,1950.0,0.0
C2020Q3T09,VIC1-NSW1,VIC1,2022-05,C2020Q3,T09,13,125,125,4999.95,0.0
C2020Q3T10,NSW1-QLD1,NSW1,2022-05,C2020Q3,T10,33,112,45,200.0,0.0
C2020Q3T10,NSW1-QLD1,QLD1,2022-05,C2020Q3,T10,33,240,100,16889.0,0.0
C2020Q3T10,V-SA,SA1,2022-05,C2020Q3,T10,33,74,64,12250.0,0.0
C2020Q3T10,V-SA,VIC1,2022-05,C2020Q3,T10,33,185,73,1100.0,0.0
C2020Q3T10,VIC1-NSW1,NSW1,2022-05,C2020Q3,T10,33,239,108,2437.5,0.0
C2020Q3T10,VIC1-NSW1,VIC1,2022-05,C2020Q3,T10,33,297,125,3957.0,0.0
C2020Q3T11,NSW1-QLD1,NSW1,2022-05,C2020Q3,T11,45,80,45,164.27,0.0
C2020Q3T11,NSW1-QLD1,QLD1,2022-05,C2020Q3,T11,45,200,100,14862.32,0.0
C2020Q3T11,V-SA,SA1,2022-05,C2020Q3,T11,45,84,64,13752.0,0.0
C2020Q3T11,V-SA,VIC1,2022-05,C2020Q3,T11,45,148,73,1565.0,0.0
C2020Q3T11,VIC1-NSW1,NSW1,2022-05,C2020Q3,T11,45,311,108,1462.5,0.0
C2020Q3T11,VIC1-NSW1,VIC1,2022-05,C2020Q3,T11,45,262,125,5703.0,0.0
C2020Q3T12,NSW1-QLD1,NSW1,2022-05,C2020Q3,T12,52,90,55,210.08,0.0
C2020Q3T12,NSW1-QLD1,QLD1,2022-05,C2020Q3,T12,52,210,139,11555.0,0.0
C2020Q3T12,V-SA,SA1,2022-05,C2020Q3,T12,52,96,73,9151.07,0.0
