decision_timestamp,quarter,interconnector_id,from_region,product_id,tranche_no,confidence_band,split,max_bid,auction_clearing_price,final_realised_payout_per_unit,bid_units,executed_units,lock_days,acquisition_cost,realised_payout,realised_pnl,expected_alpha,realised_alpha,free_capital_after,portfolio_value_after
2022-05-01T00:00:00+00:00,C2022Q2,VIC1-NSW1,NSW1,C2022Q2:VIC1-NSW1:NSW1:T06,6,medium,in_sample,1638.0,841.91,-279.4325,19,10,123,8654.48880958904,-2794.325,-11448.813809589039,796.09,-1121.3425,2479634.212306441,2962859.08519329
2022-05-01T00:00:00+00:00,C2022Q2,VIC1-NSW1,NSW1,C2022Q2:VIC1-NSW1:NSW1:T07,7,medium,in_sample,1365.0,740.88,-279.4325,18,10,123,7615.9419287671235,-2794.325,-10410.266928767123,624.12,-1020.3125,2472018.2703776737,2962859.08519329
2022-05-01T00:00:00+00:00,C2022Q3,NSW1-QLD1,QLD1,C2022Q3:NSW1-QLD1:QLD1:T01,1,low,in_sample,10893.35,10465.92,34634.3915,10,10,214,109672.80578630137,346343.915,236671.1092136986,427.4300000000003,24168.4715,2362345.4645913723,2962859.08519329
2022-05-01T00:00:00+00:00,C2022Q3,NSW1-QLD1,NSW1,C2022Q3:NSW1-QLD1:NSW1:T02,2,medium,in_sample,800.0,220.0,11679.1913,4,4,214,922.1556164383562,46716.7652,45794.60958356164,580.0,11459.1913,2361423.308974934,2962859.08519329
2022-05-01T00:00:00+00:00,C2022Q3,NSW1-QLD1,NSW1,C2022Q3:NSW1-QLD1:NSW1:T03,3,low,in_sample,510.0,154.88,11679.1913,4,4,214,649.1975539726027,46716.7652,46067.5676460274,355.12,11524.3113,2360774.111420961,2962859.08519329
2022-05-01T00:00:00+00:00,C2022Q3,NSW1-QLD1,NSW1,C2022Q3:NSW1-QLD1:NSW1:T06,6,low,in_sample,510.0,501.0,11679.1913,4,4,214,2099.9998356164383,46716.7652,44616.765364383566,9.0,11178.1913,2358674.1115853447,2962859.08519329
2022-05-01T00:00:00+00:00,C2022Q3,V-SA,VIC1,C2022Q3:V-SA:VIC1:T01,1,low,in_sample,2135.0,1662.5,20709.7981,7,7,214,12194.984075342467,144968.58669999999,132773.6026246575,472.5,19047.2981,2346479.1275100023,2962859.08519329
2022-05-01T00:00:00+00:00,C2022Q3,V-SA,VIC1,C2022Q3:V-SA:VIC1:T02,2,medium,in_sample,1662.5,1000.0,20709.7981,7,6,214,6287.424657534247,124258.7886,117971.36394246576,662.5,19709.7981,2340191.702852468,2962859.08519329
2022-05-01T00:00:00+00:00,C2022Q3,V-SA,VIC1,C2022Q3:V-SA:VIC1:T03,3,low,in_sample,1331.25,1007.0,20709.7981,7,7,214,7386.6760684931505,144968.58669999999,137581.91063150682,324.25,19702.7981,2332805.026783975,2962859.08519329
2022-05-01T00:00:00+00:00,C2022Q3,V-SA,SA1,C2022Q3:V-SA:SA1:T04,4,high,in_sample,10006.0,3502.1,9078.298,8,6,214,22019.18989315068,54469.788,32450.59810684932,6503.9,5576.198,2310785.836890824,2962859.08519329
2022-05-01T00:00:00+00:00,C2022Q3,V-SA,SA1,C2022Q3:V-SA:SA1:T05,5,high,in_sample,9986.5,4000.0,9078.298,8,6,214,25149.698630136987,54469.788,29320.089369863013,5986.5,5078.298000000001,2285636.1382606872,2962859.08519329
2022-05-01T00:00:00+00:00,C2022Q3,V-SA,SA1,C2022Q3:V-SA:SA1:T06,6,high,in_sample,9967.0,5204.0,9078.298,9,6,214,32719.757917808216,54469.788,21750.030082191784,4763.0,3874.2980000000007,2252916.380342879,2962859.08519329
2022-05-01T00:00:00+00:00,C2022Q3,VIC1-NSW1,NSW1,C2022Q3:VIC1-NSW1:NSW1:T01,1,medium,in_sample,2215.0,1656.0,3999.9295,10,10,214,17353.29205479452,39999.295,22646.002945205477,559.0,2343.9295,2235563.088288084,2962859.0851932894
2022-05-01T00:00:00+00:00,C2022Q3,VIC1-NSW1,VIC1,C2022Q3:VIC1-NSW1:VIC1:T02,2,low,in_sample,6200.0,5822.0,38330.9912,12,12,214,73210.77271232876,459971.8944,386761.1216876712,378.0,32508.991199999997,2162352.315575755,2962859.0851932894
2022-05-01T00:00:00+00:00,C2022Q3,VIC1-NSW1,NSW1,C2022Q3:VIC1-NSW1:NSW1:T03,3,medium,in_sample,1656.0,1101.0,3999.9295,10,10,214,11537.424246575343,39999.295,28461.870753424657,555.0,2898.9295,2150814.89132918,2962859.0851932894
2022-05-01T00:00:00+00:00,C2022Q3,VIC1-NSW1,NSW1,C2022Q3:VIC1-NSW1:NSW1:T04,4,medium,in_sample,1656.0,880.8,3999.9295,13,10,214,9229.939397260276,39999.295,30769.35560273972,775.2,3119.1295,2141584.95193192,2962859.08519329
2022-05-01T00:00:00+00:00,C2022Q3,VIC1-NSW1,NSW1,C2022Q3:VIC1-NSW1:NSW1:T05,5,low,in_sample,1378.5,1104.01,3999.9295,19,10,214,11568.966160273972,39999.295,28430.328839726026,274.49,2895.9195,2130015.985771646,2962859.0851932894
2022-05-01T00:00:00+00:00,C2022Q3,VIC1-NSW1,NSW1,C2022Q3:VIC1-NSW1:NSW1:T06,6,low,in_sample,1104.01,875.0,3999.9295,18,10,214,9169.160958904109,39999.295,30830.134041095887,229.01,3124.9295,2120846.8248127415,2962859.0851932894
2022-05-01T00:00:00+00:00,C2022Q4,NSW1-QLD1,NSW1,C2022Q4:NSW1-QLD1:NSW1:T01,1,low,in_sample,675.0,625.0,12236.6423,4,4,304,2669.0753424657532,48946.5692,46277.493857534246,50.0,11611.6423,2118177.749470276,2962859.0851932894
2022-05-01T00:00:00+00:00,C2022Q4,NSW1-QLD1,QLD1,C2022Q4:NSW1-QLD1:QLD1:T01,1,low,in_sample,11001.98,10666.0,7557.3216,10,10,304,113873.43041095891,75573.216,-38300.21441095891,335.97999999999956,-3108.6784,2004304.319059317,2962859.0851932894
2022-05-01T00:00:00+00:00,C2022Q4,NSW1-QLD1,NSW1,C2022Q4:NSW1-QLD1:NSW1:T02,2,low,in_sample,625.0,552.0,12236.6423,4,4,304,2357.3273424657536,48946.5692,46589.241857534245,73.0,11684.6423,2001946.9917168512,2962859.0851932894
2022-05-01T00:00:00+00:00,C2022Q4,V-SA,VIC1,C2022Q4:V-SA:VIC1:T01,1,medium,in_sample,2000.0,1346.0,7419.5785,7,7,304,10059.211150684932,51937.049499999994,41877.83834931506,654.0,6073.5785,1991887.7805661664,2962859.0851932894
2022-05-01T00:00:00+00:00,C2022Q4,V-SA,SA1,C2022Q4:V-SA:SA1:T02,2,medium,in_sample,12501.0,11500.92,8540.5229,6,6,304,73672.37277041096,51243.1374,-22429.235370410963,1000.08,-2960.3971,1918215.4077957554,2962859.0851932894
2022-05-01T00:00:00+00:00,C2022Q4,V-SA,SA1,C2022Q4:V-SA:SA1:T03,3,high,in_sample,12000.96,4000.0,8540.5229,8,6,304,25623.12328767123,51243.1374,25620.01411232877,8000.959999999999,4540.5229,1892592.2845080842,2962859.0851932894
2022-05-01T00:00:00+00:00,C2022Q4,V-SA,SA1,C2022Q4:V-SA:SA1:T04,4,high,in_sample,11500.92,4666.98,8540.5229,8,6,304,29895.65098027397,51243.1374,21347.48641972603,6833.9400000000005,3873.5429,1862696.6335278102,2962859.0851932894
2022-05-01T00:00:00+00:00,C2022Q4,V-SA,SA1,C2022Q4:V-SA:SA1:T05,5,high,in_sample,8083.95,5039.85,8540.5229,9,6,304,32284.17447534247,51243.1374,18958.96292465753,3044.0999999999995,3500.6728999999996,1830412.4590524677,2962859.0851932894
2022-05-01T00:00:00+00:00,C2022Q4,VIC1-NSW1,NSW1,C2022Q4:VIC1-NSW1:NSW1:T02,2,low,in_sample,2208.0,1766.4,-3704.4792,10,10,304,18858.61873972603,-37044.792,-55903.41073972603,441.5999999999999,-5470.8792,1811553.8403127417,2962859.0851932894
2022-05-01T00:00:00+00:00,C2022Q4,VIC1-NSW1,NSW1,C2022Q4:VIC1-NSW1:NSW1:T03,3,medium,in_sample,1987.2,1104.0,-3704.4792,10,10,304,11786.636712328767,-37044.792,-48831.428712328765,883.2,-4808.4792,1799767.203600413,2962859.0851932894
2022-05-01T00:00:00+00:00,C2022Q4,VIC1-NSW1,VIC1,C2022Q4:VIC1-NSW1:VIC1:T03,3,medium,in_sample,6989.5,6416.0,37139.5023,14,12,304,82198.97950684931,445674.02760000003,363475.0480931507,573.5,30723.5023,1717568.2240935636,2962859.0851932894
2022-05-01T00:00:00+00:00,C2022Q4,VIC1-NSW1,NSW1,C2022Q4:VIC1-NSW1:NSW1:T04,4,low,in_sample,1766.4,1710.37,-3704.4792,14,10,304,18260.4255739726,-37044.792,-55305.2175739726,56.0300000000002,-5414.849200000001,1699307.798519591,2962859.0851932894
2022-05-01T00:00:00+00:00,C2022Q4,VIC1-NSW1,NSW1,C2022Q4:VIC1-NSW1:NSW1:T05,5,medium,in_sample,1738.385,1197.25,-3704.4792,15,10,304,12782.201815068493,-37044.792,-49826.99381506849,541.135,-4901.7292,1686525.5967045226,2962859.0851932894
2022-05-01T00:00:00+00:00,C2023Q1,V-SA,SA1,C2023Q1:V-SA:SA1:T01,1,medium,in_sample,5635.0,4709.0,3451.2214,6,6,396,30734.546383561647,20707.3284,-10027.217983561648,926.0,-1257.7786,1655791.050320961,2962859.08519329
2022-05-01T00:00:00+00:00,C2023Q1,VIC1-NSW1,NSW1,C2023Q1:VIC1-NSW1:NSW1:T02,2,medium,in_sample,6310.5,5553.24,-3911.1512,10,10,396,60407.84043287671,-39111.511999999995,-99519.35243287671,757.2600000000002,-9464.3912,1595383.2098880843,2962859.0851932894
2022-05-01T00:00:00+00:00,C2023Q1,VIC1-NSW1,NSW1,C2023Q1:VIC1-NSW1:NSW1:T04,4,medium,in_sample,6310.5,5625.0,-3911.1512,15,10,396,61188.441780821915,-39111.511999999995,-100299.9537808219,685.5,-9536.1512,1534194.7681072624,2962859.08519329
2022-05-01T00:00:00+00:00,C2023Q2,NSW1-QLD1,NSW1,C2023Q2:NSW1-QLD1:NSW1:T01,1,low,in_sample,680.0,395.0,5721.844,4,4,488,1750.5750684931506,22887.376,21136.80093150685,285.0,5326.844,1532444.1930387693,2962859.08519329
2022-05-01T00:00:00+00:00,C2023Q2,NSW1-QLD1,NSW1,C2023Q2:NSW1-QLD1:NSW1:T02,2,low,in_sample,395.0,347.6,5721.844,4,4,488,1540.5060602739727,22887.376,21346.869939726028,47.39999999999998,5374.244,1530903.6869784952,2962859.0851932894
2022-05-01T00:00:00+00:00,C2023Q2,V-SA,SA1,C2023Q2:V-SA:SA1:T01,1,high,in_sample,5587.5,3250.0,3968.376,6,6,488,21605.198630136987,23810.256,2205.057369863014,2337.5,718.3760000000002,1509298.4883483583,2962859.08519329
2022-05-01T00:00:00+00:00,C2023Q2,V-SA,VIC1,C2023Q2:V-SA:VIC1:T01,1,medium,in_sample,2127.76,1360.0,15747.101,7,7,488,10547.768767123289,110229.70700000001,99681.93823287672,767.7600000000002,14387.101,1498750.719581235,2962859.0851932894
2022-05-01T00:00:00+00:00,C2023Q2,V-SA,SA1,C2023Q2:V-SA:SA1:T03,3,medium,in_sample,3625.0,3124.0,3968.376,9,8,488,27690.10893150685,31747.008,4056.8990684931523,501.0,844.3760000000002,1471060.6106497282,2962859.08519329
2022-05-01T00:00:00+00:00,C2023Q2,VIC1-NSW1,NSW1,C2023Q2:VIC1-NSW1:NSW1:T01,1,medium,in_sample,2208.0,960.96,-3290.4188,10,10,488,10647.041884931507,-32904.188,-43551.22988493151,1247.04,-4251.3788,1460413.5687647967,2962859.08519329
2022-05-01T00:00:00+00:00,C2023Q2,VIC1-NSW1,NSW1,C2023Q2:VIC1-NSW1:NSW1:T02,2,low,in_sample,960.96,750.0,-3290.4188,15,10,488,8309.691780821919,-32904.188,-41213.879780821924,210.96000000000004,-4040.4188,1452103.8769839748,2962859.08519329
2022-05-01T00:00:00+00:00,C2023Q2,VIC1-NSW1,NSW1,C2023Q2:VIC1-NSW1:NSW1:T03,3,low,in_sample,855.48,562.5,-3290.4188,18,10,488,6232.268835616438,-32904.188,-39136.45683561644,292.98,-3852.9188,1445871.6081483583,2962859.0851932894
2022-05-01T00:00:00+00:00,C2023Q3,NSW1-QLD1,NSW1,C2023Q3:NSW1-QLD1:NSW1:T01,1,low,in_sample,675.0,257.0,1009.7397,4,4,579,1159.4854246575342,4038.9588,2879.4733753424657,418.0,752.7397,1444712.1227237007,2962859.0851932894
2022-05-01T00:00:00+00:00,C2023Q3,V-SA,SA1,C2023Q3:V-SA:SA1:T01,1,medium,in_sample,5533.0,4000.0,2411.7686,6,6,579,27069.698630136987,14470.6116,-12599.087030136987,1533.0,-1588.2314,1417642.4240935638,2962859.08519329
2022-05-01T00:00:00+00:00,C2023Q3,V-SA,VIC1,C2023Q3:V-SA:VIC1:T01,1,medium,in_sample,2000.0,1500.0,22502.749,7,7,579,11842.993150684932,157519.243,145676.24984931506,500.0,21002.749,1405799.4309428788,2962859.0851932894
2022-05-01T00:00:00+00:00,C2023Q3,V-SA,SA1,C2023Q3:V-SA:SA1:T02,2,low,in_sample,4000.0,3920.0,2411.7686,7,6,579,26528.30465753425,14470.6116,-12057.693057534249,80.0,-1508.2314,1379271.1262853446,2962859.0851932894
2022-05-01T00:00:00+00:00,C2023Q3,V-SA,VIC1,C2023Q3:V-SA:VIC1:T02,2,low,in_sample,1500.0,1435.2,22502.749,9,7,579,11331.375846575342,157519.243,146187.86715342465,64.79999999999995,21067.549,1367939.7504387693,2962859.08519329
2022-05-01T00:00:00+00:00,C2023Q3,VIC1-NSW1,NSW1,C2023Q3:VIC1-NSW1:NSW1:T01,1,medium,in_sample,2208.0,750.75,-1348.2521,10,10,579,8467.740102739726,-13482.520999999999,-21950.261102739725,1457.25,-2099.0020999999997,1359472.0103360296,2962859.08519329
2022-05-01T00:00:00+00:00,C2023Q3,VIC1-NSW1,NSW1,C2023Q3:VIC1-NSW1:NSW1:T02,2,low,in_sample,750.75,660.66,-1348.2521,13,10,579,7451.611290410959,-13482.520999999999,-20934.13229041096,90.09000000000005,-2008.9121,1352020.3990456187,2962859.08519329
2022-05-01T00:00:00+00:00,C2023Q4,V-SA,SA1,C2023Q4:V-SA:SA1:T01,1,medium,in_sample,5505.55,4000.0,4784.4443,6,6,670,27548.383561643837,28706.665800000002,1158.2822383561652,1505.5500000000002,784.4443000000001,1324472.015483975,2962859.08519329
2022-05-01T00:00:00+00:00,C2023Q4,V-SA,VIC1,C2023Q4:V-SA:VIC1:T01,1,low,in_sample,1978.0,1840.35,4833.4983,7,7,670,14787.111408904108,33834.4881,19047.376691095895,137.6500000000001,2993.1483000000003,1309684.9040750707,2962859.08519329
2022-05-01T00:00:00+00:00,C2023Q4,VIC1-NSW1,NSW1,C2023Q4:VIC1-NSW1:NSW1:T01,1,medium,in_sample,2208.0,1001.0,-9686.4387,10,10,670,11489.971643835617,-96864.387,-108354.35864383561,1207.0,-10687.4387,1298194.9324312352,2962859.08519329
2023-11-01T00:00:00+00:00,C2022Q3,NSW1-QLD1,QLD1,C2022Q3:NSW1-QLD1:QLD1:T12,12,medium,in_sample,11607.455,10000.0,34634.3915,23,9,0,90090.0,311709.5235,221619.5235,1607.455,24634.3915,5331667.794631237,5569434.47034836
2023-11-01T00:00:00+00:00,C2022Q3,V-SA,SA1,C2022Q3:V-SA:SA1:T12,12,medium,in_sample,7585.5,5750.3,9078.298,11,6,0,34536.3018,54469.788,19933.4862,1835.2,3327.9980000000005,5608841.016331238,5791053.993848361
2023-11-01T00:00:00+00:00,C2022Q3,VIC1-NSW1,NSW1,C2022Q3:VIC1-NSW1:NSW1:T12,12,low,in_sample,1102.505,610.6,3999.9295,24,10,0,6112.106,39999.295,33887.189,491.9050000000001,3389.3295000000003,5657198.698331238,5810987.480048361
2023-11-01T00:00:00+00:00,C2022Q4,VIC1-NSW1,NSW1,C2022Q4:VIC1-NSW1:NSW1:T11,11,medium,in_sample,1710.37,666.6,-3704.4792,15,10,0,6672.666,-37044.792,-43717.458,1043.77,-4371.0792,5690525.3273312375,5844874.669048361
2023-11-01T00:00:00+00:00,C2022Q4,VIC1-NSW1,NSW1,C2022Q4:VIC1-NSW1:NSW1:T12,12,low,in_sample,1453.81,989.38,-3704.4792,16,10,0,9903.6938,-37044.792,-46948.4858,464.4299999999999,-4693.8592,5643576.8415312385,5801157.211048362
2023-11-01T00:00:00+00:00,C2023Q1,NSW1-QLD1,QLD1,C2023Q1:NSW1-QLD1:QLD1:T12,12,low,in_sample,15373.48,15000.0,8456.2637,31,14,0,210210.0,118387.6918,-91822.3082,373.4799999999995,-6543.7363000000005,5396322.049531238,5754208.725248361
2023-11-01T00:00:00+00:00,C2023Q1,VIC1-NSW1,NSW1,C2023Q1:VIC1-NSW1:NSW1:T10,10,medium,in_sample,5967.75,4500.0,-3911.1512,14,10,0,45045.0,-39111.511999999995,-84156.51199999999,1467.75,-8411.1512,5469664.741331238,5662386.417048361
2023-11-01T00:00:00+00:00,C2023Q1,VIC1-NSW1,NSW1,C2023Q1:VIC1-NSW1:NSW1:T11,11,medium,in_sample,5625.0,5000.0,-3911.1512,14,11,0,55055.0,-43022.663199999995,-98077.6632,625.0,-8911.1512,5375498.229331238,5578229.905048361
2023-11-01T00:00:00+00:00,C2023Q1,VIC1-NSW1,NSW1,C2023Q1:VIC1-NSW1:NSW1:T12,12,medium,in_sample,5589.12,5050.0,-3911.1512,14,11,0,55605.55,-43022.663199999995,-98628.2132,539.1199999999999,-8961.1512,5276870.016131238,5480152.241848362
2023-11-01T00:00:00+00:00,C2023Q2,NSW1-QLD1,QLD1,C2023Q2:NSW1-QLD1:QLD1:T12,12,high,in_sample,18419.5,15000.34,21745.4166,25,9,0,135138.06306,195708.7494,60570.686340000015,3419.16,6745.0766,5098709.289871238,5381524.028648362
2023-11-01T00:00:00+00:00,C2023Q3,NSW1-QLD1,QLD1,C2023Q3:NSW1-QLD1:QLD1:T10,10,low,in_sample,18810.415,18600.0,21268.6868,25,9,30,168668.1123287671,191418.1812,22750.068871232885,210.41500000000087,2668.6867999999995,5125749.9269424705,5442094.714988361
2023-11-01T00:00:00+00:00,C2023Q3,V-SA,VIC1,C2023Q3:V-SA:VIC1:T11,11,high,in_sample,15456.0,12970.1,22502.749,18,7,30,91478.47064520547,157519.243,66040.77235479452,2485.8999999999996,9532.649,5034271.456297265,5442094.714988361
2023-11-01T00:00:00+00:00,C2023Q3,VIC1-NSW1,VIC1,C2023Q3:VIC1-NSW1:VIC1:T11,11,high,in_sample,25000.0,22010.0,31654.8774,22,10,30,221767.33287671235,316548.77400000003,94781.44112328769,2990.0,9644.8774,4812504.123420553,5442094.714988361
2023-11-01T00:00:00+00:00,C2023Q4,NSW1-QLD1,QLD1,C2023Q4:NSW1-QLD1:QLD1:T10,10,medium,in_sample,13953.6,13328.55,14299.6321,20,10,121,136953.58999315067,142996.321,6042.731006849324,625.0500000000011,971.0821000000014,4675550.533427402,5442094.714988361
2023-11-01T00:00:00+00:00,C2023Q4,V-SA,VIC1,C2023Q4:V-SA:VIC1:T10,10,medium,in_sample,13932.48,12868.45,4833.4983,17,7,121,92558.17756643837,33834.4881,-58723.68946643837,1064.0299999999988,-8034.9517,4582992.355860964,5442094.714988362
2023-11-01T00:00:00+00:00,C2023Q4,VIC1-NSW1,NSW1,C2023Q4:VIC1-NSW1:NSW1:T07,7,low,in_sample,1001.0,1000.0,-9686.4387,15,10,121,10275.205479452055,-96864.387,-107139.59247945205,1.0,-10686.4387,4572717.150381512,5442094.714988361
2023-11-01T00:00:00+00:00,C2023Q4,VIC1-NSW1,VIC1,C2023Q4:VIC1-NSW1:VIC1:T09,9,high,in_sample,40000.0,25000.0,17068.6092,18,8,121,205504.1095890411,136548.8736,-68955.2359890411,15000.0,-7931.390800000001,4367213.040792471,5442094.714988361
2023-11-01T00:00:00+00:00,C2023Q4,VIC1-NSW1,VIC1,C2023Q4:VIC1-NSW1:VIC1:T10,10,high,in_sample,32500.0,22011.0,17068.6092,19,9,121,203550.79302739725,153617.4828,-49933.31022739725,10489.0,-4942.390800000001,4163662.2477650736,5442094.714988361
2023-11-01T00:00:00+00:00,C2024Q1,NSW1-QLD1,QLD1,C2024Q1:NSW1-QLD1:QLD1:T07,7,medium,in_sample,17500.0,17000.0,13758.6333,19,9,213,160295.79452054793,123827.6997,-36468.094820547936,500.0,-3241.3667000000005,4003366.4532445255,5442094.714988361
2023-11-01T00:00:00+00:00,C2024Q1,NSW1-QLD1,QLD1,C2024Q1:NSW1-QLD1:QLD1:T08,8,low,in_sample,17250.0,16991.52,13758.6333,17,9,213,160215.83520657534,123827.6997,-36388.135506575345,258.47999999999956,-3232.886700000001,3843150.6180379502,5442094.714988361
2023-11-01T00:00:00+00:00,C2024Q1,NSW1-QLD1,NSW1,C2024Q1:NSW1-QLD1:NSW1:T09,9,high,in_sample,16421.87,13620.0,27405.3949,10,7,213,99886.281369863,191837.76429999998,91951.48293013698,2801.869999999999,13785.3949,3743264.336668087,5442094.714988361
2023-11-01T00:00:00+00:00,C2024Q1,NSW1-QLD1,QLD1,C2024Q1:NSW1-QLD1:QLD1:T09,9,medium,in_sample,17000.0,15500.0,13758.6333,19,9,213,146152.04794520547,123827.6997,-22324.348245205474,1500.0,-1741.3667000000005,3597112.2887228816,5442094.714988361
2023-11-01T00:00:00+00:00,C2024Q1,V-SA,SA1,C2024Q1:V-SA:SA1:T06,6,low,in_sample,5635.0,5505.75,6834.9798,6,6,213,34609.747869863015,41009.8788,6400.130930136984,129.25,1329.2298,3562502.5408530184,5442094.714988361
2023-11-01T00:00:00+00:00,C2024Q1,V-SA,SA1,C2024Q1:V-SA:SA1:T09,9,medium,in_sample,6909.01,5647.4,6834.9798,7,5,213,29583.479410958906,34174.899,4591.419589041092,1261.6100000000006,1187.5798000000004,3532919.0614420595,5442094.714988361
2023-11-01T00:00:00+00:00,C2024Q1,VIC1-NSW1,VIC1,C2024Q1:VIC1-NSW1:VIC1:T08,8,high,in_sample,30937.5,25500.42,13923.121,13,6,213,160298.43468657535,83538.726,-76759.70868657535,5437.080000000002,-11577.299,3372620.626755484,5442094.71498836
2023-11-01T00:00:00+00:00,C2024Q1,VIC1-NSW1,NSW1,C2024Q1:VIC1-NSW1:NSW1:T09,9,low,in_sample,4000.0,3931.2,4386.2839,15,10,213,41186.59002739726,43862.83900000001,2676.248972602749,68.80000000000018,455.08390000000054,3331434.036728087,5442094.71498836
2023-11-01T00:00:00+00:00,C2024Q1,VIC1-NSW1,VIC1,C2024Q1:VIC1-NSW1:VIC1:T09,9,high,in_sample,30000.0,22011.0,13923.121,15,7,213,161424.1511917808,97461.847,-63962.304191780815,7989.0,-8087.879000000001,3170009.885536306,5442094.71498836
2023-11-01T00:00:00+00:00,C2024Q2,NSW1-QLD1,QLD1,C2024Q2:NSW1-QLD1:QLD1:T08,8,medium,in_sample,27846.0,26208.0,78958.5934,12,6,305,167917.1690958904,473751.56039999996,305834.3913041096,1638.0,52750.5934,3002092.7164404155,5442094.71498836
2023-11-01T00:00:00+00:00,C2024Q2,V-SA,SA1,C2024Q2:V-SA:SA1:T05,5,high,in_sample,5635.0,3075.8,3707.2706,10,5,305,16422.454616438357,18536.353,2113.898383561642,2559.2,631.4705999999996,2985670.2618239773,5442094.71498836
2023-11-01T00:00:00+00:00,C2024Q2,V-SA,VIC1,C2024Q2:V-SA:VIC1:T08,8,high,in_sample,20124.0,13080.6,6898.0497,14,7,305,97776.76825479452,48286.34789999999,-49490.42035479452,7043.4,-6182.550300000001,2887893.4935691827,5442094.71498836
2023-11-01T00:00:00+00:00,C2024Q2,VIC1-NSW1,NSW1,C2024Q2:VIC1-NSW1:NSW1:T05,5,medium,in_sample,2208.0,873.6,4451.953,16,10,305,9328.731616438357,44519.530000000006,35190.79838356165,1334.4,3578.3530000000005,2878564.7619527443,5442094.71498836
2023-11-01T00:00:00+00:00,C2024Q2,VIC1-NSW1,VIC1,C2024Q2:VIC1-NSW1:VIC1:T08,8,high,in_sample,24200.42,21000.08,10224.6597,13,7,305,156974.44731068492,71572.6179,-85401.82941068492,3200.3399999999965,-10775.420300000002,2721590.3146420596,5442094.714988361
2023-11-01T00:00:00+00:00,C2024Q3,NSW1-QLD1,QLD1,C2024Q3:NSW1-QLD1:QLD1:T07,7,medium,validation,25833.6,23990.34,39274.9606,11,6,396,156579.36238849314,235649.7636,79070.40121150686,1843.2599999999984,15284.620599999998,2565010.9522535666,5442094.714988361
2023-11-01T00:00:00+00:00,C2024Q3,V-SA,SA1,C2024Q3:V-SA:SA1:T04,4,medium,validation,5635.0,3746.52,12007.3834,6,5,396,20377.219635616435,60036.917,39659.697364383566,1888.48,8260.8634,2544633.73261795,5442094.714988361
2023-11-01T00:00:00+00:00,C2024Q3,V-SA,SA1,C2024Q3:V-SA:SA1:T07,7,low,validation,5600.0,5500.24,12007.3834,11,6,396,35898.78560219178,72044.30040000001,36145.514797808224,99.76000000000022,6507.143400000001,2508734.947015758,5442094.71498836
2023-11-01T00:00:00+00:00,C2024Q3,V-SA,VIC1,C2024Q3:V-SA:VIC1:T07,7,high,validation,20000.0,13650.0,39312.5935,15,7,396,103938.76643835616,275188.1545,171249.38806164384,6350.0,25662.593500000003,2404796.180577402,5442094.71498836
2023-11-01T00:00:00+00:00,C2024Q3,VIC1-NSW1,NSW1,C2024Q3:VIC1-NSW1:NSW1:T04,4,medium,validation,2208.0,750.6,5516.7634,10,10,396,8164.985671232877,55167.634,47002.64832876712,1457.4,4766.1633999999995,2396631.194906169,5442094.71498836
2023-11-01T00:00:00+00:00,C2024Q3,VIC1-NSW1,VIC1,C2024Q3:VIC1-NSW1:VIC1:T07,7,medium,validation,23760.68,22000.08,27352.9218,10,5,396,119657.83237808221,136764.609,17106.776621917787,1760.5999999999983,5352.841799999998,2276973.3625280866,5442094.71498836
2023-11-01T00:00:00+00:00,C2024Q4,NSW1-QLD1,QLD1,C2024Q4:NSW1-QLD1:QLD1:T05,5,low,validation,14715.035,14352.0,35890.2101,14,10,486,158951.34904109588,358902.10099999997,199950.7519589041,363.03499999999985,21538.210099999997,2118022.0134869907,5442094.71498836
2023-11-01T00:00:00+00:00,C2024Q4,NSW1-QLD1,QLD1,C2024Q4:NSW1-QLD1:QLD1:T06,6,low,validation,14352.0,14278.0,35890.2101,14,8,486,126505.42706849315,287121.6808,160616.25373150682,74.0,21612.210099999997,1991516.5864184976,5442094.71498836
2023-11-01T00:00:00+00:00,C2024Q4,V-SA,SA1,C2024Q4:V-SA:SA1:T03,3,medium,validation,5617.514999999999,4000.0,4903.6378,6,6,486,26580.49315068493,29421.826800000003,2841.333649315071,1617.5149999999994,903.6378000000004,1964936.0932678126,5442094.71498836
2023-11-01T00:00:00+00:00,C2024Q4,V-SA,VIC1,C2024Q4:V-SA:VIC1:T06,6,high,validation,17100.0,13000.17,8379.7132,10,6,486,86387.73241068493,50278.279200000004,-36109.45321068492,4099.83,-4620.4568,1878548.3608571277,5442094.71498836
2023-11-01T00:00:00+00:00,C2024Q4,VIC1-NSW1,NSW1,C2024Q4:VIC1-NSW1:NSW1:T03,3,medium,validation,2208.0,824.69,-23824.3886,10,10,486,9133.611206849317,-238243.886,-247377.4972068493,1383.31,-24649.078599999997,1869414.7496502784,5442094.71498836
2023-11-01T00:00:00+00:00,C2024Q4,VIC1-NSW1,VIC1,C2024Q4:VIC1-NSW1:VIC1:T05,5,high,validation,23221.5,20000.0,29169.6299,9,7,486,155052.87671232875,204187.4093,49134.532587671245,3221.5,9169.6299,1714361.8729379496,5442094.71498836
