quarter,model_risk_discount,liquidity_discount,total_discount,discount_shortfall,mape_actual_per_unit,mape_clearing_price,weighted_score
C2025Q4,0.08,0.04,0.12,0.0,11.99999940984954,100.19072398259367,47.2762892389472
C2025Q4,0.02,0.1,0.12000000000000001,0.0,11.99999940984954,100.19072398259367,47.2762892389472
C2025Q4,0.03,0.09,0.12,0.0,11.99999940984954,100.19072398259367,47.2762892389472
C2025Q4,0.07,0.05,0.12000000000000001,0.0,11.99999940984954,100.19072398259367,47.2762892389472
C2025Q4,0.1,0.03,0.13,0.0,12.999998716986362,99.26918092083172,47.5076715985245
C2025Q4,0.06,0.07,0.13,0.0,12.999998716986362,99.26918092083172,47.5076715985245
C2025Q4,0.05,0.08,0.13,0.0,12.999998716986362,99.26918092083172,47.5076715985245
C2025Q4,0.04,0.09,0.13,0.0,12.999998716986362,99.26918092083172,47.5076715985245
C2025Q4,0.08,0.05,0.13,0.0,12.999998716986362,99.26918092083172,47.5076715985245
C2025Q4,0.03,0.1,0.13,0.0,12.999998716986362,99.26918092083172,47.5076715985245
C2025Q4,0.07,0.06,0.13,0.0,12.999998716986362,99.26918092083172,47.5076715985245
C2025Q4,0.09,0.04,0.13,0.0,12.999998716986362,99.26918092083172,47.5076715985245
C2025Q4,0.09,0.0,0.09,0.010000000000000009,9.000002527994303,102.8900963272779,47.55604004770774
C2025Q4,0.07,0.02,0.09000000000000001,0.009999999999999995,9.000002527994303,102.8900963272779,47.55604004770774
C2025Q4,0.03,0.06,0.09,0.010000000000000009,9.000002527994303,102.8900963272779,47.55604004770774
C2025Q4,0.05,0.04,0.09,0.010000000000000009,9.000002527994303,102.8900963272779,47.55604004770774
C2025Q4,0.06,0.03,0.09,0.010000000000000009,9.000002527994303,102.8900963272779,47.55604004770774
C2025Q4,0.02,0.07,0.09000000000000001,0.009999999999999995,9.000002527994303,102.8900963272779,47.55604004770774
C2025Q4,0.0,0.09,0.09,0.010000000000000009,9.000002527994303,102.8900963272779,47.55604004770774
C2025Q4,0.08,0.01,0.09,0.010000000000000009,9.000002527994303,102.8900963272779,47.55604004770774
C2025Q4,0.04,0.05,0.09,0.010000000000000009,9.000002527994303,102.8900963272779,47.55604004770774
C2025Q4,0.01,0.08,0.09,0.010000000000000009,9.000002527994303,102.8900963272779,47.55604004770774
C2025Q4,0.05,0.09,0.14,0.0,13.999982676253687,98.38265627075074,47.75305211405251
C2025Q4,0.1,0.04,0.14,0.0,13.999982676253687,98.38265627075074,47.75305211405251
C2025Q4,0.04,0.1,0.14,0.0,13.999982676253687,98.38265627075074,47.75305211405251
C2025Q4,0.08,0.06,0.14,0.0,13.999982676253687,98.38265627075074,47.75305211405251
C2025Q4,0.06,0.08,0.14,0.0,13.999982676253687,98.38265627075074,47.75305211405251
C2025Q4,0.07,0.07,0.14,0.0,13.999982676253687,98.38265627075074,47.75305211405251
C2025Q4,0.09,0.05,0.14,0.0,13.999982676253687,98.38265627075074,47.75305211405251
C2025Q4,0.09,0.06,0.15,0.0,15.000003433073623,97.50510990232351,48.00204602077358
C2025Q4,0.1,0.05,0.15000000000000002,0.0,15.000003433073623,97.50510990232351,48.00204602077358
C2025Q4,0.06,0.09,0.15,0.0,15.000003433073623,97.50510990232351,48.00204602077358
C2025Q4,0.08,0.07,0.15000000000000002,0.0,15.000003433073623,97.50510990232351,48.00204602077358
